,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
499,Wenyen Gabriel,LAL,47,23,24,15.2,0.1,0.0,0.0,50.0,0.0,0.0,50.0,75.0
500,Wesley Matthews,MIL,39,29,10,15.6,0.4,0.2,0.4,40.0,0.1,0.3,40.0,53.3
501,Will Barton,WAS,40,18,22,19.6,2.3,0.9,2.7,34.3,0.5,1.5,30.0,42.6
502,Willy Hernangomez,NOP,29,16,13,12.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
503,Xavier Tillman,MEM,39,24,15,15.2,0.3,0.2,0.2,66.7,0.0,0.0,0.0,66.7
504,Yuta Watanabe,BKN,44,23,21,17.7,0.1,0.1,0.3,21.4,0.0,0.0,0.0,21.4
505,Zach Collins,SAS,49,13,36,21.3,0.1,0.1,0.2,25.0,0.0,0.1,0.0,25.0
506,Zach LaVine,CHI,56,26,30,35.9,6.8,2.8,7.6,36.5,1.2,3.9,31.7,44.6
507,Zeke Nnaji,DEN,44,29,15,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Ziaire Williams,MEM,28,16,12,17.4,1.4,0.6,1.3,45.7,0.2,0.5,46.2,54.3
509,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
